"Channel","Division","Market","Banner/RD Name","ERDAT","Order Date","Delivery Date (From)","Sold To Name -   EN","SoldToCustomer","ShipToCustomer","Customer PO No","OrderNo","Plant","产品条行码","KDMAT","Material","Material Description","品类","包装/箱","UOM","Order Quantity","Confirmed Order Quantity","Delivery Quantity","NewMaterial","NewLFIMG","DeliveryNo","Description","不含税价格","Order Value","订单类型","Ord Reason","ZCCRValue","CutReasonCode","砍单原因","未满足单品补货指引","MSU/箱","下单数量MSU","有效下单数量 MSU","分货数量 MSU","未满足数量MSU","促销装配额开放日缺货Y/N","Free Goods","ZEER Index"
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002921394","1355728489","0115329002","A672","6903148258019","4979379","000000000080710399","护舒宝纯棉卫生巾纯净无香型日用240mm10片","Fem Care","24","CS",1,1,1,"000000000080745221","1","0064173983","S06--800CS for normal/400CS for water tap","260.47","252.85","","","","","","","0.001","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002921394","1355728489","0115329002","A672","6903148263266","5185241","000000000082301461","护舒宝未来感极护液体卫生巾日夜组合装46片","Fem Care","12","CS",28,28,28,"","","0064173983","S06--800CS for normal/400CS for water tap","1349.95","41606.32","","","","","","","0.0023","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002921394","1355728489","0115329002","A672","6903148308295","100016963830","000000000080728862","护舒宝云感奢柔棉气垫卫生巾284mm15片装","Fem Care","12","CS",7,7,7,"","","0064173983","S06--800CS for normal/400CS for water tap","231","1569.68","","","","","","","0.00075","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002921394","1355728489","0115329002","A672","6903148316825","100023553258","000000000080684718","护舒宝秒吸云感棉极薄日用(30+2)片卫生巾","Fem Care","10","CS",52,52,52,"","","0064173983","S06--800CS for normal/400CS for water tap","188.06","10764.52","","","","","","","0.001333","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002921394","1355728489","0115329002","A672","6903148329252","100028815811","000000000080707897","护舒宝考拉安睡裤XL码裤型卫生巾2片方包","Fem Care","24","CS",19,19,19,"","","0064173983","S06--800CS for normal/400CS for water tap","160.8","3363","","","","","","","0.0002","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002921394","1355728489","0115329002","A672","8001841248165","100035208608","000000000083739445","护舒宝液体卫生巾北美纯棉表层量多日用7片","Fem Care","12","CS",3,3,3,"","","0064173983","S06--800CS for normal/400CS for water tap","254.71","841.11","","","","","","","0.00035","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002921394","1355728489","0115329002","A672","6903148323410","100040430144","000000000080695709","护舒宝未来感极护液体卫生巾日用10X12箱装","Fem Care","1","CS",3,3,3,"000000000080755229","3","0064173983","S06--800CS for normal/400CS for water tap","259.43","856.71","","","","","","","0.0005","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002921394","1355728489","0115329002","A672","6903148339855","100051897219","000000000080738400","护舒宝考拉安睡裤XL码裤型卫生巾4片","Fem Care","12","CS",24,24,24,"","","0064173983","S06--800CS for normal/400CS for water tap","147.4","3894","","","","","","","0.0002","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,08/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002921387","1355732760","0115329003","A672","6903148253298","1709989","000000000080758006","海飞丝丝质洗发水500g*2+控油蓬松洗发水80g","Hair Care","6","CS",13,13,13,"","","0064173988","S08--3500CS","500.5","7161.96","","","","","","","0.002447","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002933514","1355728612","0115329006","A672","6903148260401","4874374","000000000082318111","护舒宝云感棉卫生巾84片日夜组合","Fem Care","8","CS",9,9,9,"000000000082303879","","0064174245","S07--2000CS","560.29","5550.57","","","","","","","0.0028","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002933514","1355728612","0115329006","A672","6903148296561","100006260547","000000000082309415","护舒宝纯棉掌心包迷你卫生巾180MM10片","Fem Care","24","CS",3,3,0,"","","0064174245","S07--2000CS","237.27","0","","","","","","","0.001","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003241647","1355732577","0115329008","A672","6903148091524","206695","000000000082325522","潘婷丝质顺滑润发精华素750克X6","Hair Care","6","CS",11,11,11,"000000000080725126","11","0064173990","S06--800CS for normal/400CS for water tap","280.06","3390.97","","","","","","","0.00175","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003241647","1355732577","0115329008","A672","6903148091548","206700","000000000082325519","潘婷乳液修护润发精华素750克X6","Hair Care","6","CS",7,7,7,"000000000080725128","7","0064173990","S06--800CS for normal/400CS for water tap","280.06","2157.89","","","","","","","0.00175","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003241647","1355732577","0115329008","A672","6903148219546","1211587","000000000080745853","潘婷PRO-V水润滋养润发精华素750G","Hair Care","6","CS",3,3,3,"","","0064173990","S06--800CS for normal/400CS for water tap","280.06","924.81","","","","","","","0.00175","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003241647","1355732577","0115329008","A672","4902430694902","2706688","000000000080745943","潘婷3MM奢护精华霜多效损伤修护180ml","Hair Care","12","CS",15,15,15,"","","0064173990","S06--800CS for normal/400CS for water tap","408.53","5948.7","","","","","","","0.00084","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003241647","1355732577","0115329008","A672","4902430732932","5569237","000000000080745946","潘婷3MM奢护精华霜水润滋养180ml","Hair Care","12","CS",10,10,10,"","","0064173990","S06--800CS for normal/400CS for water tap","408.53","3965.8","","","","","","","0.00084","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003241647","1355732577","0115329008","A672","6903148273005","7554179","000000000080752307","潘婷3MM奢护精华霜多效损伤修护180ml*3","Hair Care","6","CS",9,9,9,"","","0064173990","S06--800CS for normal/400CS for water tap","551.52","4818.51","","","","","","","0.00126","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003241647","1355732577","0115329008","A672","6903148193495","100006606021","000000000080725125","潘婷PRO-V丝质顺滑润发精华素500G","Hair Care","12","CS",6,6,6,"","","0064173990","S06--800CS for normal/400CS for water tap","385.78","2547.84","","","","","","","0.002333","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003241647","1355732577","0115329008","A672","6903148193150","100006606023","000000000080725127","潘婷PRO-V乳液修护润发精华素500G","Hair Care","12","CS",7,7,7,"","","0064173990","S06--800CS for normal/400CS for water tap","385.78","2972.48","","","","","","","0.002333","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003241647","1355732577","0115329008","A672","6903148275023","100008210304","000000000082325518","潘婷丝质顺滑洗发露加量装1千克X6","Hair Care","6","CS",23,23,23,"000000000080751772","23","0064173990","S06--800CS for normal/400CS for water tap","364.59","9230.36","","","","","","","0.002265","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003241647","1355732577","0115329008","A672","6903148264010","100012011978","000000000080751780","潘婷PRO-V乳液修护洗发露500G","Hair Care","12","CS",237,237,237,"","","0064173990","S06--800CS for normal/400CS for water tap","423.76","110548.65","","","","","","","0.002398","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003241647","1355732577","0115329008","A672","6903148320891","100024910094","000000000080691668","潘婷乳液修护洗500g+500g+80g","Hair Care","6","CS",83,83,83,"","","0064173990","S06--800CS for normal/400CS for water tap","379.35","34658.31","","","","","","","0.002547","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003241647","1355732577","0115329008","A672","6903148330524","100034127418","000000000080711924","潘婷丝质顺滑500洗+500护+乳液80洗","Hair Care","6","CS",83,83,83,"","","0064173990","S06--800CS for normal/400CS for water tap","378.96","34622.62","","","","","","","0.002481","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003241647","1355732572","0115329015","A672","6903148045947","206740","000000000080721990","海飞丝去屑头皮护理乳丝质柔滑型400G","Hair Care","6","CS",4,4,4,"","","0064174250","S06--800CS for normal/400CS for water tap","221.06","973.32","","","","","","","0.000906","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003241647","1355732572","0115329015","A672","6903148045008","206745","000000000080693844","海飞丝去屑洗发露怡神冰凉型400GX12","Hair Care","12","CS",1,1,1,"000000000080721996","1","0064174250","S06--800CS for normal/400CS for water tap","471.99","519.53","","","","","","","0.001812","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003241647","1355732572","0115329015","A672","6903148230961","4702896","000000000080694119","海飞丝去屑洗发露丝质柔滑型1KGX6","Hair Care","6","CS",31,31,31,"000000000080722014","31","0064174250","S06--800CS for normal/400CS for water tap","436.13","14882.17","","","","","","","0.002265","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003241647","1355732572","0115329015","A672","6903148278123","100000160091","000000000080738844","海飞丝致美微米洗发露菁纯丝滑型650ML","Hair Care","12","CS",7,7,7,"","","0064174250","S06--800CS for normal/400CS for water tap","920.41","6254.43","","","","","","","0.003033","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003241647","1355732572","0115329015","A672","6903148292402","100029466441","000000000080758002","海飞丝去油洗发水500g*2+控油蓬松洗发水80g","Hair Care","6","CS",41,41,41,"","","0064174250","S06--800CS for normal/400CS for water tap","500.5","22587.72","","","","","","","0.002447","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003241647","1355732572","0115329015","A672","6903148270585","100034683473","000000000080722018","海飞丝丝质柔滑型去屑洗发露1.28KG","Hair Care","6","CS",5,5,0,"","","0064174250","S06--800CS for normal/400CS for water tap","523.92","0","","","","","","","0.0029","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003241647","1355732572","0115329015","A672","6903148270592","100035837273","000000000080721977","海飞丝清爽去油型去屑洗发露1.28KG","Hair Care","6","CS",9,9,0,"","","0064174250","S06--800CS for normal/400CS for water tap","523.92","0","","","","","","","0.0029","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003241647","1355732572","0115329015","A672","6903148338735","100048859489","000000000080736222","海飞丝去屑头皮护理洗发露控油蓬松型670g","Hair Care","12","CS",6,6,6,"","","0064174250","S06--800CS for normal/400CS for water tap","762.13","4439.04","","","","","","","0.003036","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003241647","1355732578","0115329016","A672","4902430586122","100002232933","000000000080710498","发之食谱沁养柔顺洗发露530ml","Hair Care","9","CS",1,1,1,"","","0064173994","S06--800CS for normal/400CS for water tap","576.26","634.31","","","","","","","0.001855","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2003241647","1355732578","0115329016","A672","4902430586177","100003281426","000000000080710509","发之食谱清爽蓬松洗发露530ml","Hair Care","9","CS",1,1,1,"","","0064173994","S06--800CS for normal/400CS for water tap","576.26","634.32","","","","","","","0.001855","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002933514","1355728608","0115329022","A672","6903148055106","240390","000000000082279471","护舒宝瞬洁丝薄日用34片卫生巾","Fem Care","10","CS",1,1,1,"","","0064174009","S07--2000CS","239.09","263.17","","","","","","","0.001416","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002933514","1355728608","0115329022","A672","6903148066058","240396","000000000082279485","护舒宝瞬洁贴身量多日用/夜用20片卫生巾","Fem Care","24","CS",2,2,2,"","","0064174009","S07--2000CS","335.23","738","","","","","","","0.002","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002933514","1355728608","0115329022","A672","6903148091104","844558","000000000082170045","护舒宝超值棉柔贴身夜用卫生巾10X24","Fem Care","24","CS",7,7,7,"","","0064174009","S07--2000CS","117.51","905.45","","","","","","","0.001","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002933514","1355728608","0115329022","A672","6903148044698","844700","000000000082182401","护舒宝透气纯棉感轻薄护垫无香40片X24包","Fem Care","24","CS",2,2,2,"","","0064174009","S07--2000CS","157.7","347.18","","","","","","","0.002666","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002933514","1355728608","0115329022","A672","6903148226186","1278496","000000000080686067","护舒宝未来感极护液体卫生巾日用36片","Fem Care","6","CS",22,22,22,"","","0064174009","S07--2000CS","415.91","10071.82","","","","","","","0.0009","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002933514","1355728608","0115329022","A672","6903148224106","1278508","000000000080686065","护舒宝未来感极护液体卫生巾日用18片","Fem Care","12","CS",12,12,12,"","","0064174009","S07--2000CS","430.41","5685.24","","","","","","","0.0009","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002933514","1355728608","0115329022","A672","6903148240366","2191131","000000000080689258","护舒宝幻彩极护炫色派液体卫生巾量多日9片","Fem Care","12","CS",2,2,2,"000000000080709161","","0064174009","S07--2000CS","274.3","603.88","","","","","","","0.00045","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002933514","1355728608","0115329022","A672","6903148238752","2191133","000000000080686080","护舒宝未来感极护液体卫生巾夜用24片","Fem Care","6","CS",12,12,12,"","","0064174009","S07--2000CS","408.48","5395.56","","","","","","","0.0006","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002933514","1355728608","0115329022","A672","6903148244234","4020058","000000000080689259","护舒宝幻彩极护炫色派液体卫生巾量多日14片","Fem Care","12","CS",2,2,2,"000000000080709160","","0064174009","S07--2000CS","422.97","931.18","","","","","","","0.0007","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002933514","1355728608","0115329022","A672","6903148254530","4657790","000000000080684728","护舒宝考拉呼呼极薄425mm卫生巾8片x24","Fem Care","24","CS",36,36,36,"","","0064174009","S07--2000CS","294.8","11682","","","","","","","0.0008","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002933514","1355728608","0115329022","A672","6903148263266","5185241","000000000082301461","护舒宝未来感极护液体卫生巾日夜组合装46片","Fem Care","12","CS",12,12,12,"","","0064174009","S07--2000CS","1349.95","17831.28","","","","","","","0.0023","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002933514","1355728608","0115329022","A672","6903148263327","5185249","000000000082273425","护舒宝云感棉卫生巾106片日夜组合","Fem Care","4","CS",10,10,10,"","","0064174009","S07--2000CS","334.92","3686.6","","","","","","","0.001766","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002933514","1355728608","0115329022","A672","6903148292754","6274057","000000000080707796","护舒宝考拉安睡裤M码夜用裤型卫生巾2片方包","Fem Care","24","CS",13,13,13,"","","0064174009","S07--2000CS","160.8","2301","","","","","","","0.0002","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002933514","1355728608","0115329022","A672","8001090871459","8300822","000000000082289666","护舒宝液体卫生巾敏感肌系列日用16片","Fem Care","12","CS",12,12,12,"000000000080689256","12","0064174009","S07--2000CS","399.66","5279.04","","","","","","","0.0008","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002933514","1355728608","0115329022","A672","8001090871473","8300824","000000000082289667","护舒宝液体卫生巾敏感肌系列量多日用8片","Fem Care","12","CS",2,2,2,"000000000080689255","2","0064174009","S07--2000CS","254.71","560.74","","","","","","","0.0004","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002933514","1355728608","0115329022","A672","6903148304334","100007840225","000000000080707803","护舒宝奢柔考拉安睡裤M-L码裤型卫生巾6片","Fem Care","8","CS",2,2,2,"000000000080740787","","0064174009","S07--2000CS","222.51","489.84","","","","","","","0.0002","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002933514","1355728608","0115329022","A672","6903148316849","100012280037","000000000080684720","护舒宝秒吸云感棉极薄量多24片卫生巾","Fem Care","12","CS",1,1,1,"","","0064174009","S07--2000CS","225.67","248.41","","","","","","","0.0012","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002933514","1355728608","0115329022","A672","6903148304785","100013553232","000000000082317941","护舒宝考拉裤裤M-L码裤型卫生巾6片X3组合装","Fem Care","4","CS",20,20,20,"","","0064174009","S07--2000CS","222.27","4893.2","","","","","","","0.0003","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002933514","1355728608","0115329022","A672","6903148303344","100014173056","000000000080710402","护舒宝纯棉卫生巾纯净无香型日用240mm14片","Fem Care","24","CS",8,8,8,"000000000080745224","","0064174009","S07--2000CS","322.49","2504.48","","","","","","","0.0014","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002933514","1355728608","0115329022","A672","6903148304051","100014173078","000000000080710403","护舒宝纯棉卫生巾无香型量多日用284mm11片","Fem Care","24","CS",2,2,2,"000000000080745225","2","0064174009","S07--2000CS","322.49","626.12","","","","","","","0.0011","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002933514","1355728608","0115329022","A672","6903148289235","100016185090","000000000082330066","护舒宝云感棉卫生巾日夜组合53片","Fem Care","8","CS",1,1,1,"","","0064174009","S07--2000CS","349.84","385.07","","","","","","","0.001766","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002933514","1355728608","0115329022","A672","6903148312353","100016963806","000000000082327228","护舒宝云感奢柔棉Air卫生巾240mm10X3片","Fem Care","8","CS",8,8,8,"","","0064174009","S07--2000CS","275.98","2143.28","","","","","","","0.001","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002933514","1355728608","0115329022","A672","6903148315057","100018477580","000000000080685511","护舒宝考拉呼呼极薄超长夜用卫生巾34片组合","Fem Care","8","CS",4,4,4,"","","0064174009","S07--2000CS","428.8","1888","","","","","","","0.001133","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002933514","1355728608","0115329022","A672","6903148316825","100023553258","000000000080684718","护舒宝秒吸云感棉极薄日用(30+2)片卫生巾","Fem Care","10","CS",17,17,17,"","","0064174009","S07--2000CS","188.06","3519.17","","","","","","","0.001333","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002933514","1355728608","0115329022","A672","6903148316863","100024714596","000000000080684730","护舒宝考拉呼呼极薄425mm卫生巾12片x16","Fem Care","16","CS",4,4,4,"","","0064174009","S07--2000CS","296.35","1304.84","","","","","","","0.0008","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002933514","1355728608","0115329022","A672","6903148329252","100028815811","000000000080707897","护舒宝考拉安睡裤XL码裤型卫生巾2片方包","Fem Care","24","CS",19,19,19,"","","0064174009","S07--2000CS","160.8","3363","","","","","","","0.0002","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002933514","1355728608","0115329022","A672","8001841248165","100035208608","000000000083739445","护舒宝液体卫生巾北美纯棉表层量多日用7片","Fem Care","12","CS",1,1,1,"000000000080689252","","0064174009","S07--2000CS","254.71","280.38","","","","","","","0.00035","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002933514","1355728608","0115329022","A672","6903148339831","100042797779","000000000080738392","护舒宝考拉安睡裤XL码裤型卫生巾2片X8方包","Fem Care","1","CS",315,315,315,"","","0064174009","S07--2000CS","53.6","18585","","","","","","","0.000066","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002933514","1355728608","0115329022","A672","6903148343531","100046253736","000000000080753033","护舒宝未来感极护液体卫生巾26片组合装","Fem Care","12","CS",4,4,4,"","","0064174009","S07--2000CS","682.41","3004.64","","","","","","","0.0013","","","","","","",""
"iOMNI eCom","JD Group","JINGDONG","JD Self","06/07/2023 00:00:00",06/07/2023 00:00:00,09/07/2023 00:00:00,"北京京东世纪贸易有限公司","2002920557","2002933514","1355728608","0115329022","A672","6903148340509","100050138955","000000000080739400","护舒宝纯棉卫生巾清新型日用10片*3套装","Fem Care","12","CS",1,1,1,"","","0064174009","S07--2000CS","390.71","379.28","","","","","","","0.0015","","","","","","",""
