"Order date","Sold-to Party","Ship-to Party","Customer PO No","Sales Order No","Item","Material No","Material Description","Sales UoM","Order Quantity","Delivery Creation Qty","Order Value","Plant","Item Barcode","Order status"
"20230706","2002921577","2002942308","1355765955","115329517","10","82294204","###############84#","CS","4","4","1,663.52","A673","6.90315E+12","50"
"20230706","2002921600","2002921601","1355765054","115329410","10","82294205","################68#","CS","2","2","882.98","A680","6.90315E+12","50"
"20230706","2002921603","2002941103","1355764648","115329613","10","82294205","################68#","CS","4","4","1,765.92","A668","6.90315E+12","30"
"20230706","2002921577","2002921598","1355765710","115329265","10","82294205","################68#","CS","3","3","1,324.47","A673","6.90315E+12","40"
"20230706","2002921577","2002940980","1355763889","115329269","20","82294205","################68#","CS","1","1","441.49","A673","6.90315E+12","30"
"20230706","2002921600","2002921677","1355852482","115330184","60","82296276","####3#####6###","CS","1","1","546.99","A680","6.90007E+12","50"
"20230706","2002921603","2002921604","1355852313","115330198","90","82296276","####3#####6###","CS","1","1","546.99","A668","6.90007E+12","50"
"20230706","2002921607","2002921609","1355852588","115330211","80","82296276","####3#####6###","CS","1","1","546.99","A715","6.90007E+12","50"
"20230706","2002920557","2002921394","1355852522","115330200","50","82296276","####3#####6###","CS","3","3","1,641.00","A672","6.90007E+12","50"
"20230706","2002921582","2002921583","1355852435","115330201","60","82296276","####3#####6###","CS","2","2","1,094.02","C816","6.90007E+12","50"
"20230706","2002921577","2002921673","1355852554","115330186","50","82296276","####3#####6###","CS","2","2","1,094.02","A673","6.90007E+12","30"
"20230706","2002921603","2002921604","1355852313","115330198","70","82296277","####3#####9###","CS","13","10","3,729.60","A668","6.90007E+12","50"
"20230706","2002921607","2002921609","1355852588","115330211","60","82296277","####3#####9###","CS","2","2","745.92","A715","6.90007E+12","50"
"20230706","2002920557","2002921394","1355852522","115330200","30","82296277","####3#####9###","CS","28","28","10,442.88","A672","6.90007E+12","50"
"20230706","2002920557","2002921479","1355852154","115330181","10","82296277","####3#####9###","CS","7","7","2,610.72","A672","6.90007E+12","30"
"20230706","2002920557","2003175464","1355852455","115330195","30","82296277","####3#####9###","CS","4","4","1,491.84","A672","6.90007E+12","30"
"20230706","2002921582","2002921587","1355852276","115330182","70","82296277","####3#####9###","CS","2","0","0","C816","6.90007E+12","50"
"20230706","2002921582","2002921590","1355852403","115330203","30","82296277","####3#####9###","CS","11","0","0","C816","6.90007E+12","50"
"20230706","2002921577","2002942308","1355852375","115330180","40","82296277","####3#####9###","CS","4","4","1,491.84","A673","6.90007E+12","50"
"20230706","2002921577","2002921673","1355852554","115330186","90","82296298","####3#####4###","SW","4","4","1,547.48","A673","6.90007E+12","30"
"20230706","2002921577","2002942308","1355852375","115330180","80","82296298","####3#####4###","SW","2","2","773.74","A673","6.90007E+12","50"
"20230706","2002921600","2002941152","1355819240","115329926","110","82296509","Olay#######550g*2###+###","CS","14","14","5,818.12","A680","6.90315E+12","50"
"20230706","2002921603","2002921604","1355819802","115330032","110","82296509","Olay#######550g*2###+###","CS","5","5","2,077.90","A668","6.90315E+12","50"
"20230706","2002921607","2002921609","1355818597","115330072","110","82296509","Olay#######550g*2###+###","CS","8","8","3,324.64","A715","6.90315E+12","50"
"20230706","2002920557","2002921479","1355819575","115330012","180","82296509","Olay#######550g*2###+###","CS","7","7","2,909.06","A672","6.90315E+12","30"
"20230706","2002921577","2002921595","1355818870","115329885","90","82296509","Olay#######550g*2###+###","CS","2","2","831.16","A673","6.90315E+12","30"
"20230706","2002921577","2002921598","1355820499","115330134","110","82296509","Olay#######550g*2###+###","CS","18","18","7,480.44","A673","6.90315E+12","30"
"20230706","2002921577","2002942308","1355817656","115330029","180","82296509","Olay#######550g*2###+###","CS","3","3","1,246.74","A673","6.90315E+12","40"
"20230706","2002921600","2002921677","1355673321","115329801","40","82296762","Olay#########","CS","1","1","1,659.77","A680","4.90243E+12","50"
"20230706","2002921603","2002921604","1355673724","115329722","50","82296762","Olay#########","CS","2","2","3,319.54","A668","4.90243E+12","50"
"20230706","2002920557","2002921394","1355673617","115329694","70","82296762","Olay#########","CS","3","3","4,979.31","A672","4.90243E+12","50"
"20230706","2002921582","2002921583","1355673677","115329980","90","82296762","Olay#########","CS","2","2","3,319.54","C816","4.90243E+12","50"
"20230706","2002921603","2002941103","1355764594","115329609","10","82297610","###############140#","CS","128","128","16,802.56","A668","6.90315E+12","30"
"20230706","2002921582","2002921587","1355764357","115329657","10","82297610","###############140#","CS","118","118","15,489.86","C816","6.90315E+12","50"
"20230706","2002921582","2003237263","1355765815","115329503","10","82297610","###############140#","CS","37","37","4,856.99","D767","6.90315E+12","50"
"20230706","2002921577","2002921598","1355765701","115329232","10","82297610","###############140#","CS","16","16","2,100.32","A673","6.90315E+12","40"
"20230706","2002921577","2002942308","1355765951","115329445","10","82297610","###############140#","CS","26","26","3,413.02","A673","6.90315E+12","50"
"20230706","2002921600","2002921601","1355765073","115329550","10","82297612","################128#","CS","7","7","1,872.64","A680","6.90315E+12","50"
"20230706","2002921600","2003190193","1355764998","115329573","10","82297612","################128#","CS","10","9","2,407.68","A680","6.90315E+12","30"
"20230706","2002921611","2002941153","1355764264","115329650","10","82297612","################128#","CS","12","12","3,210.24","A716","6.90315E+12","30"
"20230706","2002920557","2003213268","1355764803","115329358","10","82297612","################128#","CS","11","11","2,942.72","D352","6.90315E+12","30"
"20230706","2002921582","2002921587","1355764372","115329652","10","82297612","################128#","CS","12","12","3,210.24","C816","6.90315E+12","50"
"20230706","2002921582","2002921589","1355764050","115329672","10","82297612","################128#","CS","146","146","39,057.92","A888","6.90315E+12","30"
"20230706","2002921582","2002921590","1355765248","115329378","10","82297612","################128#","CS","38","38","10,165.76","C816","6.90315E+12","30"
"20230706","2002921582","2003237263","1355765796","115329549","10","82297612","################128#","CS","21","21","5,617.92","C816","6.90315E+12","50"
"20230706","2002921577","2002921598","1355765703","115329241","10","82297612","################128#","CS","7","7","1,872.64","A673","6.90315E+12","40"
"20230706","2002921577","2002942308","1355765975","115329433","10","82297612","################128#","CS","8","8","2,140.16","A673","6.90315E+12","50"
"20230706","2002921600","2003190193","1355764995","115329571","10","82297613","################164#","CS","13","13","3,323.45","A680","6.90315E+12","30"
"20230706","2002921611","2002941153","1355764266","115329663","10","82297613","################164#","CS","7","7","1,789.55","A716","6.90315E+12","30"
"20230706","2002920557","2003213268","1355764810","115329347","10","82297613","################164#","CS","17","17","4,346.05","D352","6.90315E+12","30"
"20230706","2002921582","2002921587","1355764353","115329632","10","82297613","################164#","CS","35","35","8,947.75","C816","6.90315E+12","50"
"20230706","2002921582","2002921590","1355765244","115329344","10","82297613","################164#","CS","31","31","7,925.15","C816","6.90315E+12","30"
"20230706","2002921582","2003237263","1355765797","115329514","10","82297613","################164#","CS","37","37","9,459.05","D767","6.90315E+12","50"
"20230706","2002921577","2002921598","1355765718","115329234","10","82297613","################164#","CS","20","0","0","A673","6.90315E+12","30"
"20230706","2002921577","2002942308","1355765968","115329404","10","82297613","################164#","CS","2","2","511.3","D901","6.90315E+12","30"
"20230706","2002921600","2003190193","1355764988","115329511","10","82297616","################192#","CS","17","17","4,325.14","A680","6.90315E+12","30"
"20230706","2002921600","2003224920","1355765319","115329500","10","82297616","################192#","CS","6","6","1,526.58","A680","6.90315E+12","30"
"20230706","2002921611","2002941153","1355764251","115329644","10","82297616","################192#","CS","3","3","763.26","A716","6.90315E+12","30"
"20230706","2002920557","2002921480","1355765111","115329364","10","82297616","################192#","CS","2","2","508.86","A672","6.90315E+12","30"
"20230706","2002920557","2002921482","1355766168","115329296","10","82297616","################192#","CS","7","7","1,780.94","D352","6.90315E+12","30"
"20230706","2002920557","2003175465","1355763709","115329324","10","82297616","################192#","CS","3","3","763.26","A672","6.90315E+12","30"
"20230706","2002920557","2003213268","1355764819","115329339","10","82297616","################192#","CS","37","37","9,413.54","D352","6.90315E+12","30"
"20230706","2002921582","2002921587","1355764370","115329598","10","82297616","################192#","CS","53","53","13,484.26","C816","6.90315E+12","50"
"20230706","2002921582","2002921590","1355765221","115329386","10","82297616","################192#","CS","27","27","6,869.61","C816","6.90315E+12","30"
"20230706","2002921582","2003237263","1355765810","115329505","10","82297616","################192#","CS","37","37","9,413.54","D767","6.90315E+12","50"
"20230706","2002921577","2002921598","1355765708","115329254","10","82297616","################192#","CS","16","16","4,070.88","A673","6.90315E+12","40"
"20230706","2002921577","2002942308","1355765971","115329484","10","82297616","################192#","CS","10","10","2,544.20","D901","6.90315E+12","30"
"20230706","2002920557","2002921387","1355818719","115329823","150","82299714","###############280ml","CS","1","1","307.95","A672","6.90315E+12","30"
"20230706","2002921600","2002941152","1355819235","115329937","180","82299716","###############280ml","CS","1","1","307.95","A680","6.90315E+12","50"
"20230706","2002921603","2002921604","1355819801","115329918","80","82299716","###############280ml","CS","1","1","307.95","A668","6.90315E+12","50"
"20230706","2002920557","2002921387","1355818723","115329835","110","82299716","###############280ml","CS","1","1","307.95","A672","6.90315E+12","30"
"20230706","2002921582","2002921583","1355818277","115329898","200","82299716","###############280ml","CS","1","1","307.95","C816","6.90315E+12","50"
"20230706","2002921577","2002921598","1355820492","115329915","140","82299716","###############280ml","CS","1","1","307.95","A673","6.90315E+12","30"
"20230706","2002921603","2002921604","135573516807cut","115329076","10","82300179","########50GX6","CS","20","0","0","A668","6.90315E+12","99"
"20230706","2002920557","2003175464","1355733617","115329046","20","82300179","########50GX6","CS","3","3","725.91","A672","6.90315E+12","30"
"20230706","2002920557","2003241647","1355732573","115328999","10","82300179","########50GX6","CS","7","7","1,693.72","A672","6.90315E+12","30"
"20230706","2002921577","2002921595","1355734779","115329036","20","82300179","########50GX6","CS","8","8","1,935.76","A673","6.90315E+12","50"
"20230706","2002920557","2002921387","1355733184","115329057","20","82300202","########200MLX12","CS","12","12","7,490.52","A672","6.90315E+12","30"
"20230706","2002921582","2002921587","1355735030","115329123","50","82300202","########200MLX12","CS","3","3","1,872.63","C816","6.90315E+12","50"
"20230706","2002921600","2002941152","1355728190","115329004","60","82301461","##################46#","CS","16","16","23,775.04","A680","6.90315E+12","50"
"20230706","2002921603","2002921604","1355728628","115329000","30","82301461","##################46#","CS","3","3","4,457.82","A668","6.90315E+12","50"
"20230706","2002921607","2002930238","1355727910","115329007","60","82301461","##################46#","CS","9","9","13,373.46","A715","6.90315E+12","50"
"20230706","2002921611","2002921612","1355728363","115329017","120","82301461","##################46#","CS","9","9","13,373.46","A716","6.90315E+12","30"
"20230706","2002920557","2002921394","1355728489","115329002","30","82301461","##################46#","CS","28","28","41,606.32","A672","6.90315E+12","50"
"20230706","2002920557","2002933514","1355728608","115329022","110","82301461","##################46#","CS","12","12","17,831.28","A672","6.90315E+12","30"
"20230706","2002921582","2002921583","1355728002","115329026","110","82301461","##################46#","CS","17","17","25,260.98","C816","6.90315E+12","50"
"20230706","2002921611","2002921612","1355805816","115330053","160","82301690","##B######(######)90#","CS","3","0","0","A716","6.90315E+12","30"
"20230706","2002920557","2002921394","1355806148","115329755","110","82301690","##B######(######)90#","CS","3","0","0","A672","6.90315E+12","50"
"20230706","2002920557","2002921479","1355805684","115330030","70","82301690","##B######(######)90#","CS","2","0","0","A672","6.90315E+12","30"
"20230706","2002921611","2002921612","1355805816","115330053","40","82301691","##B######(######)140#","CS","2","2","907.76","A716","6.90315E+12","30"
"20230706","2002921600","2002921677","1355806292","115330135","60","82301693","##B######(######)200#","CS","6","6","3,481.86","A680","6.90315E+12","50"
"20230706","2002921577","2002942308","1355535545","115328041","30","82301693","##B######(######)200#","CS","1","1","580.31","A673","6.90315E+12","40"
"20230706","2002921611","2002921612","1355805816","115330053","50","82301698","##B######(######)200#","CS","1","1","580.31","A716","6.90315E+12","30"
"20230706","2002921577","2002921598","1355805893","115330013","50","82301698","##B######(######)200#","CS","1","1","580.31","A673","6.90315E+12","30"
"20230706","2002921600","2002921677","1355806292","115330135","70","82301703","##-B######(####+##)140#","CS","3","3","1,361.64","A680","6.90315E+12","50"
"20230706","2002921611","2002921612","1355805816","115330053","30","82301703","##-B######(####+##)140#","CS","2","2","907.76","A716","6.90315E+12","30"
"20230706","2002921582","2002921583","1355535766","115328019","70","82301703","##-B######(####+##)140#","CS","3","3","1,361.64","C816","6.90315E+12","50"
"20230706","2002921582","2002921587","1355805940","115330071","60","82301703","##-B######(####+##)140#","CS","2","2","907.76","C816","6.90315E+12","50"
"20230706","2002920557","2002921394","1355535658","115328028","120","82301709","##B####—########90g","CS","2","0","0","A672","6.90315E+12","50"
"20230706","2002921611","2002921612","1355805816","115330053","80","82301710","##B####—########140g","CS","1","1","453.88","A716","6.90315E+12","30"
"20230706","2002921603","2002921604","1355806236","115330083","60","82301714","##B########140#","CS","2","2","907.76","A668","6.90315E+12","50"
"20230706","2002921600","2003190193","1355764979","115329482","10","82304645","##############164#","CS","8","8","1,254.64","A680","6.90315E+12","30"
"20230706","2002921603","2002941103","1355764624","115329614","10","82304645","##############164#","CS","118","118","18,505.94","A668","6.90315E+12","30"
"20230706","2002921607","2002930241","1355764149","115329438","10","82304645","##############164#","CS","6","6","941.04","A715","6.90315E+12","50"
"20230706","2002921582","2002921590","1355765220","115329463","10","82304645","##############164#","CS","78","78","12,232.74","C816","6.90315E+12","30"
"20230706","2002921577","2002921598","1355765704","115329247","20","82304645","##############164#","CS","20","20","3,136.60","A673","6.90315E+12","40"
"20230706","2002921603","2002921604","1355852313","115330198","50","82305681","####3(1##1##)+8########","CS","1","1","1,938.01","A668","6.90007E+12","50"
"20230706","2002921582","2002921583","1355673677","115329980","110","82308376","Olay#######","CS","1","1","4,149.45","C816","75609078033","50"
"20230706","2002920557","2002921394","1355673617","115329694","120","82309256","OLAY#########30ML","CS","1","1","3,766.71","A672","4.90243E+12","50"
"20230706","2002920557","2002921387","1355733184","115329057","30","82309317","########300MLX12","CS","8","8","4,993.68","A672","6.90315E+12","30"
"20230706","2002921582","2002921587","1355735030","115329123","60","82309317","########300MLX12","CS","12","12","7,490.52","C816","6.90315E+12","50"
"20230706","2002920557","2002933514","1355728612","115329006","20","82309415","#############180MM10#","CS","3","0","0","A672","6.90315E+12","30"
"20230706","2002921582","2002921583","1355728002","115329026","150","82309415","#############180MM10#","CS","4","0","0","C816","6.90315E+12","50"
"20230706","2002921577","2002921594","135572845407cut","115328998","10","82309415","#############180MM10#","CS","10","0","0","A673","6.90315E+12","99"
"20230706","2002921611","2002921612","1355805821","115329720","10","82311111","#####7###","CS","1","1","254.58","A716","6.90315E+12","50"
"20230706","2002921582","2002921583","1355805620","115329854","10","82311111","#####7###","CS","5","5","1,272.95","C816","6.90315E+12","50"
"20230706","2002921577","2002921673","1355806336","115329739","10","82311111","#####7###","CS","2","2","509.2","A673","6.90315E+12","30"
"20230706","2002921600","2002921677","1355673321","115329801","70","82311618","#########(##)30ml","CS","2","2","4,813.36","A680","4.90243E+12","50"
"20230706","2002921603","2002921604","1355673724","115329722","70","82311618","#########(##)30ml","CS","2","2","4,813.36","A668","4.90243E+12","50"
"20230706","2002921607","2002921609","1355673397","115330116","70","82311618","#########(##)30ml","CS","2","1","2,406.68","A715","4.90243E+12","50"
"20230706","2002921611","2002921676","1355673452","115330078","60","82311618","#########(##)30ml","CS","4","4","9,626.72","A716","4.90243E+12","30"
"20230706","2002920557","2002921394","1355673617","115329694","90","82311618","#########(##)30ml","CS","4","4","9,626.72","A672","4.90243E+12","50"
"20230706","2002921582","2002921583","1355673677","115329980","130","82311618","#########(##)30ml","CS","5","5","12,033.40","C816","4.90243E+12","50"
"20230706","2002921577","2002921673","1355673500","115330077","80","82311618","#########(##)30ml","CS","5","5","12,033.40","A673","4.90243E+12","50"
"20230706","2002921600","2002921677","1355673321","115329801","100","82311619","OLAY#############","CS","4","4","13,057.92","A680","4.90243E+12","50"
"20230706","2002921603","2002921604","1355673724","115329722","80","82311619","OLAY#############","CS","7","7","22,851.29","A668","4.90243E+12","50"
"20230706","2002921611","2002921676","1355673452","115330078","80","82311619","OLAY#############","CS","5","5","16,322.40","A716","4.90243E+12","30"
"20230706","2002920557","2002921394","1355673617","115329694","130","82311619","OLAY#############","CS","4","4","13,057.92","A672","4.90243E+12","50"
"20230706","2002920557","2002921479","1355673565","115330098","60","82311619","OLAY#############","CS","2","2","6,528.96","A672","4.90243E+12","30"
"20230706","2002921582","2002921583","1355673677","115329980","160","82311619","OLAY#############","CS","9","9","29,380.32","C816","4.90243E+12","50"
"20230706","2002921577","2002921673","1355673500","115330077","110","82311619","OLAY#############","CS","6","6","19,586.88","A673","4.90243E+12","50"
"20230706","2002921603","2002941103","1355764658","115329602","10","82311854","###############52#","CS","6","6","1,773.90","A668","6.90315E+12","30"
"20230706","2002921603","2002941103","1355779368","115330014","10","82311854","###############52#","CS","15","15","4,434.75","A668","6.90315E+12","30"
"20230706","2002921611","2002941153","1355779054","115329621","10","82311854","###############52#","CS","5","5","1,478.25","A716","6.90315E+12","30"
"20230706","2002920557","2003175465","1355780204","115330118","10","82311854","###############52#","CS","15","15","4,434.75","A672","6.90315E+12","30"
"20230706","2002921582","2002921587","1355764364","115329637","10","82311854","###############52#","CS","4","4","1,182.60","C816","6.90315E+12","50"
"20230706","2002921582","2002921587","1355779984","115329688","10","82311854","###############52#","CS","8","8","2,365.20","C816","6.90315E+12","50"
"20230706","2002921582","2002921589","1355764031","115329667","10","82311854","###############52#","CS","4","4","1,182.60","C816","6.90315E+12","30"
"20230706","2002921582","2002921590","1355765238","115329360","10","82311854","###############52#","CS","1","1","295.64","D191","6.90315E+12","30"
"20230706","2002921577","2002921598","1355765721","115329229","10","82311854","###############52#","CS","1","1","295.64","A673","6.90315E+12","50"
"20230706","2002921603","2002941103","1355779362","115329596","10","82311855","################40#","CS","15","15","4,434.75","A668","6.90315E+12","30"
"20230706","2002921603","2002941103","1355764586","115329623","10","82311855","################40#","CS","8","8","2,365.20","A668","6.90315E+12","30"
"20230706","2002921611","2002941153","1355764252","115329656","10","82311855","################40#","CS","1","1","295.64","A716","6.90315E+12","30"
"20230706","2002921577","2002921598","1355765704","115329247","30","82311855","################40#","CS","3","3","886.95","A673","6.90315E+12","40"
"20230706","2002921577","2002940980","1355763901","115329281","10","82311855","################40#","CS","5","5","1,478.25","A673","6.90315E+12","30"
"20230706","2002921577","2002942308","1355765981","115329459","20","82311855","################40#","CS","2","2","591.32","A673","6.90315E+12","50"
"20230706","2002921603","2002941103","1355764622","115329624","10","82311856","#################28#","CS","4","4","1,169.48","A668","6.90315E+12","30"
"20230706","2002921603","2002941103","1355779368","115330014","20","82311856","#################28#","CS","8","8","2,338.96","A668","6.90315E+12","30"
"20230706","2002921577","2002940980","1355763897","115329274","10","82311856","#################28#","CS","1","1","292.36","A673","6.90315E+12","30"
"20230706","2002921577","2002942308","1355765967","115329513","10","82311856","#################28#","CS","1","1","292.36","A673","6.90315E+12","50"
"20230706","2002921603","2002941103","1355764570","115329631","20","82311858","################84#","CS","1","1","349.12","A668","6.90315E+12","30"
"20230706","2002920557","2003213268","1355764810","115329347","20","82311858","################84#","CS","2","2","698.28","D352","6.90315E+12","30"
"20230706","2002921582","2002921587","1355764358","115329554","10","82311858","################84#","CS","4","4","1,396.52","C816","6.90315E+12","50"
"20230706","2002921582","2002921589","1355764055","115329620","20","82311858","################84#","CS","14","14","4,887.82","C816","6.90315E+12","30"
"20230706","2002921582","2002921590","1355765226","115329563","20","82311858","################84#","CS","2","2","698.28","D191","6.90315E+12","30"
"20230706","2002921582","2003237263","1355765806","115329499","10","82311858","################84#","CS","1","1","349.12","C816","6.90315E+12","50"
"20230706","2002921577","2002940980","1355763896","115329277","20","82311858","################84#","CS","1","1","349.12","A673","6.90315E+12","30"
"20230706","2002921611","2002941153","1355764254","115329662","20","82311860","################72#","CS","6","6","2,380.50","A716","6.90315E+12","50"
"20230706","2002920557","2003175465","1355763714","115329308","10","82311860","################72#","CS","3","3","1,190.22","A672","6.90315E+12","30"
"20230706","2002921582","2002921587","1355764363","115329411","10","82311860","################72#","CS","14","14","5,554.50","C816","6.90315E+12","50"
"20230706","2002921582","2002921587","1355779974","115329690","10","82311860","################72#","CS","10","10","3,967.50","C816","6.90315E+12","50"
"20230706","2002921582","2002921590","1355765237","115329340","10","82311860","################72#","CS","5","5","1,983.75","D191","6.90315E+12","30"
"20230706","2002920557","2003222613","1355765586","115329235","10","82311861","################50#","CS","2","2","775.24","D352","6.90315E+12","30"
"20230706","2002921582","2002921587","1355764349","115329403","10","82311861","################50#","CS","24","24","9,302.64","C816","6.90315E+12","50"
"20230706","2002921582","2002921590","1355765226","115329563","30","82311861","################50#","CS","5","5","1,938.10","D191","6.90315E+12","30"
"20230706","2002921582","2003237263","1355765796","115329549","20","82311861","################50#","CS","7","7","2,713.34","C816","6.90315E+12","50"
"20230706","2002921577","2002942308","1355765979","115329428","10","82311861","################50#","CS","9","9","3,488.49","A673","6.90315E+12","50"
"20230706","2002921603","2002941103","1355764612","115329639","20","82311863","################120#","CS","21","21","3,267.60","A668","6.90315E+12","30"
"20230706","2002921600","2002921601","1355765057","115329560","10","82311865","#################108#","CS","16","16","2,952.32","A680","6.90315E+12","50"
"20230706","2002921600","2003190193","1355764976","115329535","10","82311865","#################108#","CS","29","29","5,351.08","A680","6.90315E+12","30"
"20230706","2002921607","2002930241","1355764149","115329438","20","82311865","#################108#","CS","1","1","184.52","A715","6.90315E+12","50"
"20230706","2002920557","2002921482","1355766148","115329268","10","82311865","#################108#","CS","12","12","2,214.24","D352","6.90315E+12","30"
"20230706","2002920557","2003213268","1355764796","115329309","10","82311865","#################108#","CS","6","6","1,107.12","D352","6.90315E+12","30"
"20230706","2002920557","2003222613","1355765589","115329240","10","82311865","#################108#","CS","22","22","4,059.44","D352","6.90315E+12","30"
"20230706","2002921582","2002921589","1355764034","115329541","10","82311865","#################108#","CS","340","340","62,736.80","C816","6.90315E+12","50"
"20230706","2002921582","2002921590","1355765225","115329559","10","82311865","#################108#","CS","170","170","31,368.40","C816","6.90315E+12","30"
"20230706","2002921582","2003237263","1355765799","115329443","10","82311865","#################108#","CS","41","41","7,565.32","C816","6.90315E+12","50"
"20230706","2002921577","2002942308","1355765953","115329522","10","82311865","#################108#","CS","29","29","5,351.08","D901","6.90315E+12","30"
"20230706","2002921600","2003190193","1355764984","115329593","20","82311872","#################172#","CS","7","7","1,503.60","A680","6.90315E+12","30"
"20230706","2002921607","2002930241","1355764146","115329430","20","82311872","#################172#","CS","12","12","2,577.60","A715","6.90315E+12","50"
"20230706","2002920557","2002921482","1355766160","115329322","20","82311872","#################172#","CS","6","6","1,288.80","A672","6.90315E+12","30"
"20230706","2002920557","2003222613","1355765593","115329233","20","82311872","#################172#","CS","19","19","4,081.20","A672","6.90315E+12","30"
"20230706","2002921582","2002921589","1355764060","115329556","10","82311872","#################172#","CS","269","269","57,781.20","C816","6.90315E+12","50"
"20230706","2002921582","2002921590","1355765260","115329399","20","82311872","#################172#","CS","71","71","15,250.80","C816","6.90315E+12","30"
"20230706","2002921582","2003237263","1355765815","115329503","20","82311872","#################172#","CS","63","63","13,532.40","C816","6.90315E+12","50"
"20230706","2002921577","2002942308","1355765951","115329445","20","82311872","#################172#","CS","35","35","7,518.00","A673","6.90315E+12","50"
"20230706","2002921603","2002941103","1355764573","115329605","10","82311873","#################136#","CS","25","25","5,702.75","A668","6.90315E+12","30"
"20230706","2002921607","2002930241","1355764153","115329412","20","82311873","#################136#","CS","4","4","912.44","A715","6.90315E+12","50"
"20230706","2002920557","2002921482","1355766158","115329262","10","82311873","#################136#","CS","58","58","13,230.38","D352","6.90315E+12","30"
"20230706","2002921582","2002921587","1355764349","115329403","20","82311873","#################136#","CS","454","454","103,561.94","C816","6.90315E+12","50"
"20230706","2002921582","2002921590","1355765238","115329360","20","82311873","#################136#","CS","216","216","49,271.76","D191","6.90315E+12","30"
"20230706","2002921582","2003237263","1355765809","115329420","10","82311873","#################136#","CS","60","60","13,686.60","C816","6.90315E+12","50"
"20230706","2002921577","2002940980","1355763886","115329272","10","82311873","#################136#","CS","24","24","5,474.64","A673","6.90315E+12","30"
"20230706","2002921577","2002942308","1355765970","115329423","10","82311873","#################136#","CS","75","75","17,108.25","A673","6.90315E+12","50"
"20230706","2002921607","2002921675","1355763797","115329359","10","82311874","##################86#","CS","6","6","1,204.98","A715","6.90315E+12","30"
"20230706","2002920557","2003222613","1355765575","115329357","10","82311874","##################86#","CS","12","12","2,409.96","D352","6.90315E+12","30"
"20230706","2002921582","2002921587","1355764360","115329586","20","82311874","##################86#","CS","175","175","35,145.25","C816","6.90315E+12","50"
"20230706","2002921582","2002921589","1355764050","115329672","20","82311874","##################86#","CS","89","89","17,873.87","C816","6.90315E+12","30"
"20230706","2002921582","2002921590","1355765230","115329382","10","82311874","##################86#","CS","136","136","27,312.88","C816","6.90315E+12","30"
"20230706","2002921577","2002942308","1355765968","115329404","30","82311874","##################86#","CS","99","99","19,882.17","A673","6.90315E+12","40"
"20230706","2002921577","2002921673","1355535490","115328017","40","82312324","##B######40#","CS","2","2","1,604.10","A673","37000038665","30"
"20230706","2002921577","2002921673","1355806336","115329739","50","82312324","##B######40#","CS","2","2","1,604.10","A673","37000038665","30"
"20230706","2002921600","2002941152","1355728190","115329004","10","82313294","##########10#x24####","CS","1","1","185.42","A680","6.90315E+12","50"
"20230706","2002921582","2002921583","1355728002","115329026","30","82313294","##########10#x24####","CS","10","10","1,854.20","C816","6.90315E+12","50"
"20230706","2002921577","2002921594","1355728455","115329019","30","82313294","##########10#x24####","CS","5","5","927.1","A673","6.90315E+12","30"
"20230706","2002921607","2002930238","1355727910","115329007","30","82313298","##############16####","CS","3","3","474.81","A715","6.90315E+12","50"
"20230706","2002921611","2002921612","1355728363","115329017","40","82313298","##############16####","CS","2","2","316.56","A716","6.90315E+12","30"
"20230706","2002921577","2002921594","1355728455","115329019","50","82313298","##############16####","CS","1","1","158.28","A673","6.90315E+12","30"
"20230706","2002921582","2002921583","1355535765","115328023","30","82313372","########6##","CS","4","4","2,412.28","C816","6.90315E+12","50"
"20230706","2002921582","2002921583","1355805620","115329854","40","82313372","########6##","CS","9","9","5,427.54","C816","6.90315E+12","50"
"20230706","2002921600","2002941152","1355819232","115330081","190","82313787","###############540ml","CS","4","4","2,916.28","A680","6.90315E+12","50"
"20230706","2002921603","2002921604","1355819802","115330032","120","82313787","###############540ml","CS","5","5","3,645.30","A668","6.90315E+12","50"
"20230706","2002920557","2002921387","1355818714","115329851","210","82313787","###############540ml","CS","3","3","2,187.18","A672","6.90315E+12","30"
"20230706","2002920557","2002921479","1355819575","115330012","200","82313787","###############540ml","CS","6","6","4,374.36","A672","6.90315E+12","30"
"20230706","2002921582","2002921587","1355817972","115329869","160","82313787","###############540ml","CS","1","1","729.06","C816","6.90315E+12","50"
"20230706","2002921577","2002921598","1355820499","115330134","120","82313787","###############540ml","CS","2","2","1,458.14","A673","6.90315E+12","30"
"20230706","2002921577","2002942308","1355817659","115329790","110","82313787","###############540ml","CS","2","2","1,458.14","A673","6.90315E+12","40"
"20230706","2002921600","2002941152","1355819240","115329926","170","82313788","##############540ml","CS","6","6","4,374.36","A680","6.90315E+12","50"
"20230706","2002921603","2002921604","1355819802","115330032","150","82313788","##############540ml","CS","2","2","1,458.14","A668","6.90315E+12","50"
"20230706","2002921607","2002921609","1355818595","115329998","170","82313788","##############540ml","CS","3","3","2,187.18","A715","6.90315E+12","50"
"20230706","2002920557","2002921387","1355818720","115329883","170","82313788","##############540ml","CS","2","2","1,458.14","A672","6.90315E+12","30"
"20230706","2002920557","2002921479","1355819575","115330012","210","82313788","##############540ml","CS","2","2","1,458.14","A672","6.90315E+12","30"
"20230706","2002921577","2002921595","1355818869","115329870","200","82313788","##############540ml","CS","3","3","2,187.18","A673","6.90315E+12","30"
